CRIM,INDUS,NOX,RM,AGE,DIS,TAX,PTRATIO,B,LSTAT,PRICE
-1.0826293997710348,-1.5237764264282185,0.027164768646271594,0.5120439550842613,-0.21287461532423066,0.4430543536880341,-0.5563337505813334,-1.4149891142404334,1.026311137514348,-1.2583165552338837,0.34279752210006886
-1.0220303812699723,-0.4439377609496493,-0.7160934545368276,0.274320577277563,0.31438543307111305,0.7989276421352801,-1.1758873914920234,-0.5192790520730974,1.026311137514348,-0.3394427153544091,0.035119336459397264
-1.022086930394276,-0.4439377609496493,-0.7160934545368276,1.406904776227332,-0.3633827896490907,0.7989276421352801,-1.1758873914920234,-0.5192790520730974,0.5100728267118189,-1.5411355450203346,1.5849596809904885
-1.007794636214859,-1.5642745187134826,-0.851246801007325,1.1401251728420336,-0.8919289961437608,1.1506016166602548,-1.4618423798201174,-0.0758490994651257,0.7264144349245883,-1.9259449101656845,1.4433353942951366
-0.9086725444310432,-1.5642745187134826,-0.851246801007325,1.3532071510426322,-0.6084758253080389,1.1506016166602548,-1.4618423798201174,-0.0758490994651257,1.026311137514348,-1.1634213078424165,1.7457078909545907
-1.0148666937394715,-1.5642745187134826,-0.851246801007325,0.2883534133372546,-0.4498260020577985,1.1506016166602548,-1.4618423798201174,-0.0758490994651257,0.6632680829102227,-1.1954592265695088,0.9114370349508639
-0.85938007955351,-0.3065251497550974,-0.11029614337405609,-0.38270582524671537,-0.16068379525764712,0.9999126236049676,-0.4140109688279328,-1.4421173049330667,0.8507190927265073,0.18570582519126055,0.20339324370658393
-0.7248530613586757,-0.3065251497550974,-0.11029614337405609,-0.12106862419629423,1.0245020676349772,1.1184008318379544,-0.4140109688279328,-1.4421173049330667,1.026311137514348,0.9915503073920915,0.7224120457201557
-0.581744139334853,-0.3065251497550974,-0.11029614337405609,-1.0314679294557687,1.1923541254045225,1.1562621276280247,-0.4140109688279328,-1.4421173049330667,-0.10988575915686984,1.9079866093142441,-0.6684675079347825
-0.668206855269352,-0.3065251497550974,-0.11029614337405609,-0.3959494341304074,0.5972578433781952,1.2940063440418907,-0.4140109688279328,-1.4421173049330667,-0.10298484034451409,0.7727783683230729,-0.3279439530921195
-0.5543949151217228,-0.3065251497550974,-0.11029614337405609,0.2054610454299866,0.9478547131022124,1.22943158740422,-0.4140109688279328,-1.4421173049330667,0.47461034297247373,1.1209613275598098,-0.8913212989477056
-0.7878961332025086,-0.3065251497550974,-0.11029614337405609,-0.3876703449184309,0.4749634722763123,1.1967222536298734,-0.4140109688279328,-1.4421173049330667,1.026311137514348,0.3025568094482668,-0.3279439530921195
-0.8456363445280218,-0.3065251497550974,-0.11029614337405609,-0.588075800404586,-1.1082319999724621,0.9647898131332243,-0.4140109688279328,-1.4421173049330667,0.2556969262973721,0.6125306664084706,0.048205374442671166
0.04658850549430279,-0.261893863566543,0.027164768646271594,-0.48742529646641414,-0.337936752024713,0.7017869930361591,-0.4509254273791197,1.4303450211364102,1.026311137514348,-0.5035926022749095,-0.123856694962577
0.05566001569612481,-0.261893863566543,0.027164768646271594,-0.24458475280047404,0.5399914318557831,0.6038948097753036,-0.4509254273791197,1.4303450211364102,-0.5981012379173827,-0.14669662541732256,-0.4253896886966508
0.04394939791107963,-0.261893863566543,0.027164768646271594,-0.6811390913170619,-0.5279566087758025,0.618918350038797,-0.4509254273791197,1.4303450211364102,0.8533413231091358,-0.4632905062426745,-0.19119782891699932
0.41989897466290116,-0.261893863566543,0.027164768646271594,-0.5108297323261126,-1.3937161262469786,0.618918350038797,-0.4509254273791197,1.4303450211364102,-0.09084513739528251,-0.8563713792905089,0.22893673247008928
0.20329156770652446,-0.261893863566543,0.027164768646271594,-0.4191634702033041,0.4264891499702585,0.5176781582999168,-0.4509254273791197,1.4303450211364102,-0.09952456262816403,0.4852946996519674,-0.5243392248819458
0.22025159162614447,-0.261893863566543,0.027164768646271594,-1.342503936121718,-1.181520597428833,0.3037807123057194,-0.4509254273791197,1.4303450211364102,-1.6517986833319165,0.07767171219345657,-0.15071301182915472
0.1473698598116788,-0.261893863566543,0.027164768646271594,-0.8644316548810296,-0.05131626959199414,0.3037807123057194,-0.4509254273791197,1.4303450211364102,0.3026887787674528,0.015563901716151336,-0.4253896886966508
0.5454673682612049,-0.261893863566543,0.027164768646271594,-1.138911281291852,1.1102777842581733,0.30447375666090437,-0.4509254273791197,1.4303450211364102,-0.7975976806460428,1.1756757013415975,-1.1073811007809822
0.2637771119677869,-0.261893863566543,0.027164768646271594,-0.4607370594601929,0.733577392323894,0.4073197868860972,-0.4509254273791197,1.4303450211364102,0.475746307026501,0.3773498149492041,-0.23192742787796386
0.5341975055073749,-0.261893863566543,0.027164768646271594,-0.16966240777059446,0.8380761401689117,0.3907758411675059,-0.4509254273791197,1.4303450211364102,1.026311137514348,0.9472320551037486,-0.8611153762304558
0.3727602321164405,-0.261893863566543,0.027164768646271594,-0.7168770236612957,1.1923541254045225,0.4454180371349008,-0.4509254273791197,1.4303450211364102,0.7151620111127143,1.0650371520326096,-0.9675379322091844
0.17125112554238842,-0.261893863566543,0.027164768646271594,-0.5292532663922063,0.9393708329778043,0.5780588258784234,-0.4509254273791197,1.4303450211364102,0.6890884963165544,0.6818409035319667,-0.8011694311623093
0.25384114623231024,-0.261893863566543,0.027164768646271594,-1.0877034702032442,0.5890561033862972,0.6008892856812496,-0.4509254273791197,1.4303450211364102,-1.6517986833319165,0.7060415530127245,-1.0603745918527918
0.09226100692426589,-0.261893863566543,0.027164768646271594,-0.7168770236612957,0.779427931537179,0.6919050654405884,-0.4509254273791197,1.4303450211364102,-0.7810046813244182,0.5028201203979006,-0.6539017320688101
0.3480624790002791,-0.261893863566543,0.027164768646271594,-0.3249483396897227,0.7169550327221625,0.6003946773673967,-0.4509254273791197,1.4303450211364102,-1.6517986833319165,0.7927822231388212,-0.9216862009779957
0.1928461514584646,-0.261893863566543,0.027164768646271594,0.38918224871153045,0.9520990992603632,0.6009304960290769,-0.4509254273791197,1.4303450211364102,0.006471997817810483,0.2378962354134939,-0.3973979846815644
0.38311238966815253,-0.261893863566543,0.027164768646271594,0.6622390790259315,0.6548630619032547,0.509448914740648,-0.4509254273791197,1.4303450211364102,-0.5848503440845446,0.1206119436290306,-0.043913434377313265
0.47149077849625043,-0.261893863566543,0.027164768646271594,-0.8886368618813699,0.9393708329778043,0.5068275887630281,-0.4509254273791197,1.4303450211364102,-1.3950677709812096,1.3214708711712708,-1.2508944398915447
0.6023582959719738,-0.261893863566543,0.027164768646271594,-0.28387449344768984,1.1923541254045225,0.4812649262431993,-0.4509254273791197,1.4303450211364102,-0.7890647805199761,0.27113698872829994,-0.9675379322091844
0.6196868819904491,-0.261893863566543,0.027164768646271594,-0.4857554190817311,0.43858374220882546,0.39691756086905405,-0.4509254273791197,1.4303450211364102,-1.6517986833319165,1.743666468590287,-1.1706922716020043
0.4848781339998315,-0.261893863566543,0.027164768646271594,-0.9094258065059987,0.9775995934107835,0.2991695758580956,-0.4509254273791197,1.4303450211364102,-1.426827514024882,0.9084566226248513,-1.18663661470069
0.7251005009205017,-0.261893863566543,0.027164768646271594,-0.24458475280047404,1.0587354860924478,0.28550940578924944,-0.4509254273791197,1.4303450211364102,-1.6517986833319165,1.1102649716368316,-1.123139881372078
-0.9214615654288562,-0.6494089440671971,-0.37198315402417986,-0.5141772149281636,-0.10055098068121071,0.07266445595804093,-0.7315407578456192,0.2033210578723493,1.026311137514348,-0.2444356116606092,-0.3279439530921195
-0.8365510967328388,-0.6494089440671971,-0.37198315402417986,-0.6692517024498609,-0.3524901347414794,0.08262077401169207,-0.7315407578456192,0.2033210578723493,-0.7437199319014234,0.0354390077268876,-0.1776759375733791
-0.8800434333905223,-0.6494089440671971,-0.37198315402417986,-0.6539864036017856,-1.0301587424848002,0.3705953618471364,-0.7315407578456192,0.2033210578723493,1.026311137514348,-0.4069732367083546,-0.043913434377313265
-0.6573653572100809,-0.6494089440671971,-0.37198315402417986,-0.4590711522716991,-1.3684752218813974,0.3287450310369221,-0.7315407578456192,0.2033210578723493,0.5801829303919503,-0.16823709914681342,0.43017011097444563
-1.0211258979772027,-1.337576529394537,-1.2468213244280455,0.5425495435572755,-1.592892548404093,0.9485479416391203,-1.046040610535335,-0.2819463080669639,0.8546533491513038,-1.4504476866971316,1.1531609564619398
-1.0043833891427851,-1.337576529394537,-1.2468213244280455,1.1776016771288123,-1.735989664467015,0.9485479416391203,-1.046040610535335,-0.2819463080669639,0.8533413231091358,-2.346004364622437,1.6065544491174628
-0.7643294864407412,-0.4724237628958359,-0.978591996607704,0.8059796211242147,-1.974809201224994,1.0498319216342784,-1.29993815355244,-0.47355356867782583,-0.21194466243865537,-1.297558265289239,0.6624206257506015
-0.7318024231540144,-0.4724237628958359,-0.978591996607704,-0.1259185256301884,-1.918875978479341,1.0498319216342784,-1.29993815355244,-0.47355356867782583,-0.3699115726650929,-1.0400663311549319,0.5042684650599153
-0.6916343615676895,-0.4724237628958359,-0.978591996607704,-0.05821030394681935,-1.9205530713564396,1.0498319216342784,-1.29993815355244,-0.47355356867782583,0.7051992506607041,-0.6685437593831718,0.43017011097444563
-0.7755045402936641,-0.4724237628958359,-0.978591996607704,-0.2887954126916334,-1.0772108841243682,1.0498319216342784,-1.29993815355244,-0.47355356867782583,0.14393956821236042,-0.2669400153920792,-0.01746974374693263
-0.665211217131002,-0.4724237628958359,-0.978591996607704,-0.9424205733505802,-1.264878128769599,0.8464952967046661,-1.29993815355244,-0.47355356867782583,1.026311137514348,-0.15495708402742847,-0.2729068863495919
-0.6290118295972759,-0.4724237628958359,-0.978591996607704,-0.7629937044343884,-1.2795121231711262,0.8464952967046661,-1.29993815355244,-0.47355356867782583,1.026311137514348,0.4190509786089187,-0.1776759375733791
-0.545749264400219,-0.4724237628958359,-0.978591996607704,-0.3529647994228226,0.5808612877770397,1.0401635918890255,-1.29993815355244,-0.47355356867782583,0.4997243895274999,0.9555371197565287,-0.6539017320688101
-0.49832613193605163,-0.4724237628958359,-0.978591996607704,-1.445700156389554,0.9903717631202344,1.094732687784615,-1.29993815355244,-0.47355356867782583,1.026311137514348,1.970443787944015,-0.9829044930669129
-0.5645808401969443,-0.4724237628958359,-0.978591996607704,-1.0824194104489533,-0.3306473096890411,1.157850942960014,-1.29993815355244,-0.47355356867782583,1.026311137514348,0.6702317245102885,-0.25921898386026143
-0.8582734116818135,-0.7123852819281906,-1.0970023686811523,-0.4640696166899297,-0.8951984876888461,1.3500560983022032,-1.1625374408334896,-0.9317510680632533,0.8454819113289284,0.3268568475998284,-0.21832338713224683
-0.9773289875024084,-0.7123852819281906,-1.0970023686811523,-0.21357780013982122,-0.29407326975959264,1.3500560983022032,-1.1625374408334896,-0.9317510680632533,0.6449786021746028,-0.2879167647108739,-0.1104680723582154
-0.9495731509936941,-0.7123852819281906,-1.0970023686811523,0.4138628410337249,-1.6103883840146185,1.3500560983022032,-1.1625374408334896,-0.9317510680632533,1.026311137514348,-1.1767091808731815,0.4673090498498976
-0.9597923215261717,-0.7123852819281906,-1.0970023686811523,-0.4058924202327809,-1.6029146388955962,1.3500560983022032,-1.1625374408334896,-0.9317510680632533,1.026311137514348,-0.4709100009683646,0.2670856699394394
-1.0613242664625444,-1.069040667301572,-1.5047275799026385,-0.5897609863460268,-0.8326438845984934,1.4691597351308876,0.6361950683059677,1.5097225624617294,1.026311137514348,0.5015725486902602,-0.3279439530921195
-1.0627485479321008,-1.9012819807883912,-1.6095191844138284,1.4967622402459617,-1.5903769060685282,1.7473628643093648,-1.4015813572766198,-0.47355356867782583,0.8942978583528274,-1.3060677607025448,1.6603214646852025
-1.041271631917855,-2.10497785694792,-1.5047275799026385,0.21487597691188343,-1.2085708396309869,1.8332772074826569,-0.3958239418247056,-0.7354171731994524,1.026311137514348,-1.0500677273524721,0.43017011097444563
-1.0592339691183958,-1.8623912571177954,-1.4899677600556653,0.8742051584521848,-1.0615957000654874,1.678061966388243,-0.996277314526507,-1.468662793317351,0.5181516890766451,-1.5669089847785689,1.2434725235802435
-0.7025519531255506,-0.8167737381633065,-0.9143745200194839,-0.1647935309070196,-1.396503910312139,1.5763128812009564,-0.6783533621864718,0.5078860969492738,0.27437479128934233,-0.7933743540087157,0.2543913569830576
-0.8221806300848269,-0.8167737381633065,-0.9143745200194839,-0.52422566327646,-0.8458889889199921,1.3786833191832253,-0.6783533621864718,0.5078860969492738,1.026311137514348,-0.3251087857846642,-0.23192742787796386
-0.7140594858917533,-0.8167737381633065,-0.9143745200194839,-0.8402785344085848,-0.17563622545891042,1.4477148454597886,-0.6783533621864718,0.5078860969492738,0.787227459542442,0.2862162851304722,-0.3556366126138204
-0.6645826062105294,-0.8167737381633065,-0.9143745200194839,-0.4590711522716991,0.9097287349089285,1.3509930899515572,-0.6783533621864718,0.5078860969492738,-0.7143664658991464,0.45622120204968847,-0.7418270889567126
-0.8051813293707221,-0.8167737381633065,-0.9143745200194839,0.3287940991303452,-0.11563240859757892,1.447737772283331,-0.6783533621864718,0.5078860969492738,1.026311137514348,-0.8223893214140338,0.11327575815013755
-0.7665334077951402,-0.8167737381633065,-0.9143745200194839,0.7940716434976107,-0.9696823964359521,1.6103552728955441,-0.6783533621864718,0.5078860969492738,0.8480992895078912,-0.27565634447639165,0.4673090498498976
-1.0442547254521926,-1.8395544701372097,-1.4154959001585645,1.2921304986086242,-0.4211503867742919,1.8392257489308084,-1.5554006557489284,-0.12877342092720195,0.5577690028248292,-0.5446539449369155,1.3993084705726362
-0.9981134647943135,-1.2253951349915144,-1.6859777767449016,0.06804675817280584,-1.6900791572067704,1.2989840532304389,-0.1905687647297755,-1.1758765951348475,1.026311137514348,-1.346263433285158,0.2797581540084874
-0.9761786219497496,-1.2253951349915144,-1.6859777767449016,-0.7612822948323903,-1.3429662865247138,1.2989840532304389,-0.1905687647297755,-1.1758765951348475,1.026311137514348,-0.14999717974731555,-0.25921898386026143
-0.9380951366061073,-0.6281769318988106,-1.5195395562957281,-0.6066267873539931,-1.6029146388955962,1.269601703256117,-0.12703395612350146,0.03287227346767895,0.9317991422935831,-0.5348068761326977,0.08731897184166948
-0.7454911165590247,-0.6281769318988106,-1.5195395562957281,-1.0965157644483365,-1.1754769671048946,1.269601703256117,-0.12703395612350146,0.03287227346767895,1.026311137514348,0.27800322164726776,-0.5386022900674792
-0.7626438880907399,-0.6281769318988106,-1.5195395562957281,-0.5948180640224614,-1.2882551738202963,1.269601703256117,-0.12703395612350146,0.03287227346767895,1.026311137514348,-0.40326959362367376,-0.057173127752556965
-0.8594555671323569,0.14099930077015269,-1.4606037093867519,0.26807810582622277,-1.918875978479341,0.9107465303863007,-0.46965880226543344,0.2033210578723493,-0.3431396061710995,-0.8246378321326007,0.3678647972793385
-0.6929634692206589,0.14099930077015269,-1.4606037093867519,-0.46740316487252476,-1.697085201726398,0.9107465303863007,-0.46965880226543344,0.2033210578723493,-0.777764153489668,-0.21024970019147407,0.048205374442671166
-0.8509770236612328,0.14099930077015269,-1.4606037093867519,-0.29536000198902823,-1.8981372868503141,0.9107465303863007,-0.46965880226543344,0.2033210578723493,0.298471474070646,-1.1137021983315725,0.1905878455078152
-0.614293861930972,0.14099930077015269,-1.4606037093867519,-0.0036971890664671703,-1.9255350637202824,0.9107465303863007,-0.46965880226543344,0.2033210578723493,-0.7652542572723301,-0.6477394586712476,0.2670856699394394
-0.8830613427376011,0.4094243606334505,-1.12381894299985,0.04099750487479016,-1.9288146023269341,0.5148962710397802,0.24351605774862123,-0.0758490994651257,0.7629936095975035,-0.81118254034816,0.3553416444650211
